index,id_client,id_vehicule,id_contrat,bonus,type_contrat,duree_contrat,anciennete_info,freq_paiement,paiement,utilisation,code_postal,conducteur2,age_conducteur1,age_conducteur2,sex_conducteur1,sex_conducteur2,anciennete_permis1,anciennete_permis2,anciennete_vehicule,cylindre_vehicule,din_vehicule,essence_vehicule,marque_vehicule,modele_vehicule,debut_vente_vehicule,fin_vente_vehicule,vitesse_vehicule,type_vehicule,prix_vehicule,poids_vehicule,nombre_sinistres,montant_sinistre
18429,A00016872,V02,A00016872-V02,0.95,Maxi,1,1,Biannual,No,WorkPrivate,59410,No,27,0,F,,9,0,7.0,1149,59,Gasoline,RENAULT,TWINGO,13,11,151,Tourism,8522,823,0,0.0
18430,A00016873,V01,A00016873-V01,0.5,Maxi,2,2,Biannual,No,WorkPrivate,54115,No,52,0,M,,31,0,9.0,1896,131,Diesel,AUDI,A3,11,8,205,Tourism,29070,1200,0,0.0
18431,A00016874,V01,A00016874-V01,0.5,Median1,5,5,Yearly,No,WorkPrivate,25267,No,53,0,M,,34,0,23.0,2496,68,Diesel,FORD,TRANSIT,26,19,121,Commercial,15973,0,0,0.0
18432,A00016875,V01,A00016875-V01,0.5,Maxi,4,3,Biannual,No,WorkPrivate,30189,No,54,0,M,,34,0,3.0,1461,64,Diesel,RENAULT,CLIO,4,3,162,Tourism,14600,980,0,0.0
18433,A00016876,V01,A00016876-V01,0.5,Maxi,7,1,Yearly,Yes,Retired,45075,No,78,0,M,,59,0,5.0,1997,136,Diesel,CITROEN,C5,6,4,205,Tourism,29650,1554,0,0.0
18434,A00016877,V01,A00016877-V01,0.5,Maxi,23,3,Yearly,No,WorkPrivate,63070,No,61,0,M,,43,0,7.0,1298,86,Gasoline,TOYOTA,YARIS,10,6,175,Tourism,13250,990,1,2939.86
18435,A00016878,V01,A00016878-V01,0.5,Maxi,5,3,Yearly,No,Retired,42327,No,69,0,M,,51,0,3.0,3168,250,Gasoline,VOLKSWAGEN,PASSAT,4,1,246,Tourism,41860,1660,0,0.0
18436,A00016879,V01,A00016879-V01,0.5,Median2,2,2,Monthly,No,Professional,33472,No,41,0,F,,21,0,20.0,993,45,Gasoline,OPEL,CORSA,29,24,140,Tourism,7424,760,0,0.0
18437,A00016880,V01,A00016880-V01,0.5,Median2,20,1,Yearly,No,Retired,23099,Yes,86,84,M,F,54,53,5.0,1461,68,Diesel,RENAULT,CLIO,6,5,162,Commercial,15550,1165,0,0.0
18438,A00016881,V01,A00016881-V01,0.5,Maxi,2,2,Yearly,No,Retired,83131,No,64,0,M,,43,0,4.0,1398,68,Diesel,PEUGEOT,207,5,4,166,Tourism,16500,1186,0,0.0
18439,A00016882,V01,A00016882-V01,0.5,Maxi,13,5,Yearly,No,WorkPrivate,54493,No,38,0,M,,18,0,5.0,1461,68,Diesel,RENAULT,CLIO,6,5,162,Tourism,15050,1155,0,0.0
18440,A00016882,V02,A00016882-V02,0.51,Maxi,5,2,Yearly,No,WorkPrivate,54493,No,35,0,F,,14,0,2.0,1149,75,Gasoline,RENAULT,TWINGO,3,1,169,Tourism,10150,955,0,0.0
18441,A00016883,V01,A00016883-V01,0.5,Maxi,29,6,Yearly,No,Retired,33488,No,77,0,F,,43,0,6.0,1108,55,Gasoline,FIAT,PANDA,8,5,150,Tourism,9145,840,0,0.0
18442,A00016884,V01,A00016884-V01,0.5,Maxi,13,4,Monthly,No,WorkPrivate,91667,Yes,60,60,M,F,41,30,4.0,2179,170,Diesel,CITROEN,C5,6,5,222,Tourism,30650,1576,0,0.0
18443,A00016884,V02,A00016884-V02,0.5,Maxi,2,2,Monthly,No,WorkPrivate,91667,Yes,60,34,F,M,30,13,2.0,998,68,Gasoline,CITROEN,C1,6,2,157,Tourism,8700,845,0,0.0
18444,A00016885,V01,A00016885-V01,0.5,Mini,14,7,Yearly,No,WorkPrivate,68224,No,45,0,M,,26,0,20.0,1781,90,Gasoline,AUDI,80,28,24,168,Tourism,13896,950,0,0.0
18445,A00016886,V01,A00016886-V01,1.12,Median1,4,2,Quarterly,No,WorkPrivate,60642,Yes,29,34,F,M,8,14,10.0,998,68,Gasoline,TOYOTA,YARIS,12,8,155,Tourism,12300,840,0,0.0
18446,A00016887,V01,A00016887-V01,0.5,Maxi,27,2,Yearly,No,Retired,59606,No,70,0,F,,49,0,2.0,1390,123,Gasoline,VOLKSWAGEN,GOLF,3,1,200,Tourism,21360,1241,0,0.0
18447,A00016888,V01,A00016888-V01,0.5,Maxi,12,2,Yearly,No,WorkPrivate,30256,Yes,47,22,F,F,28,3,3.0,1422,70,Diesel,VOLKSWAGEN,POLO,4,2,164,Tourism,14460,1089,0,0.0
18448,A00016889,V01,A00016889-V01,0.5,Maxi,5,5,Monthly,No,WorkPrivate,29019,Yes,42,47,M,F,23,29,8.0,1753,101,Diesel,FORD,FOCUS,9,7,186,Tourism,19200,1221,0,0.0
18449,A00016890,V01,A00016890-V01,0.5,Maxi,16,4,Biannual,No,Retired,85300,Yes,77,72,M,F,59,45,5.0,1399,68,Diesel,FORD,FUSION,9,1,158,Tourism,14640,1102,0,0.0
18450,A00016891,V01,A00016891-V01,0.5,Maxi,10,1,Yearly,No,WorkPrivate,74256,Yes,32,31,M,F,14,13,6.0,1794,130,Gasoline,TOYOTA,COROLLA,7,2,195,Tourism,24300,1375,0,0.0
18451,A00016892,V01,A00016892-V01,0.5,Maxi,9,1,Yearly,No,Retired,87085,No,65,0,M,,46,0,6.0,2188,150,Diesel,RENAULT,VEL SATIS,8,6,200,Tourism,33900,1660,0,0.0
18452,A00016893,V01,A00016893-V01,0.71,Maxi,3,3,Yearly,No,Professional,13212,Yes,42,39,M,F,23,20,7.0,2401,164,Diesel,VOLVO,XC90,9,6,185,Tourism,45500,1536,0,0.0
18453,A00016894,V01,A00016894-V01,0.5,Maxi,5,3,Monthly,No,WorkPrivate,76429,No,43,0,M,,23,0,4.0,1364,90,Diesel,TOYOTA,YARIS,6,4,175,Tourism,15100,1055,1,643.78
18454,A00016895,V01,A00016895-V01,0.5,Maxi,12,5,Quarterly,No,Retired,81271,No,78,0,F,,49,0,5.0,1461,62,Diesel,RENAULT,KANGOO,6,4,140,Tourism,14900,1120,0,0.0
18455,A00016896,V01,A00016896-V01,0.6,Maxi,5,2,Yearly,No,WorkPrivate,43159,No,27,0,F,,9,0,2.0,1398,68,Diesel,CITROEN,C3,9,1,158,Tourism,18150,1058,0,0.0
18456,A00016897,V01,A00016897-V01,0.5,Maxi,6,2,Biannual,No,Retired,67482,Yes,66,64,M,F,48,31,2.0,1248,90,Diesel,OPEL,CORSA,5,2,172,Tourism,17150,1184,0,0.0
18457,A00016898,V01,A00016898-V01,0.68,Maxi,3,1,Biannual,No,Professional,37266,No,28,0,M,,8,0,1.0,1560,109,Diesel,MINI,MINI,2,1,195,Tourism,26250,1090,0,0.0
18458,A00016899,V01,A00016899-V01,0.5,Median2,8,4,Biannual,No,WorkPrivate,77513,No,52,0,M,,30,0,21.0,4973,265,Gasoline,MERCEDES BENZ,500 S,23,22,235,Tourism,81256,1650,0,0.0
18459,A00016899,V02,A00016899-V02,0.5,Median2,7,2,Biannual,No,WorkPrivate,77513,No,52,0,M,,30,0,18.0,2494,192,Gasoline,BMW,525 I,19,17,220,Tourism,43723,1570,0,0.0
18460,A00016899,V03,A00016899-V03,0.5,Maxi,3,2,Biannual,No,WorkPrivate,77513,No,52,0,M,,30,0,16.0,2793,193,Gasoline,BMW,328 I,16,15,226,Tourism,46741,1475,1,625.97
18461,A00016900,V01,A00016900-V01,0.68,Median2,5,3,Yearly,No,WorkPrivate,56260,No,32,0,M,,12,0,20.0,1769,60,Diesel,PEUGEOT,205,28,18,155,Tourism,11564,850,0,0.0
18462,A00016901,V01,A00016901-V01,0.5,Median2,6,2,Yearly,No,WorkPrivate,32384,Yes,62,51,M,F,43,33,39.0,602,30,Gasoline,CITROEN,2CV,48,41,97,Commercial,984,1065,0,0.0
18463,A00016902,V01,A00016902-V01,0.5,Maxi,25,1,Yearly,No,Retired,38538,No,88,0,M,,54,0,20.0,1124,55,Gasoline,CITROEN,AX,25,18,161,Tourism,8553,645,0,0.0
18464,A00016903,V01,A00016903-V01,0.85,Maxi,27,1,Biannual,No,Retired,06088,No,81,0,M,,52,0,1.0,1461,64,Diesel,RENAULT,CLIO,4,3,162,Tourism,14600,980,1,1724.84
18465,A00016904,V01,A00016904-V01,1.0,Maxi,1,1,Monthly,No,WorkPrivate,59350,Yes,26,29,M,F,7,10,3.0,1461,64,Diesel,RENAULT,CLIO,4,2,162,Tourism,14650,1015,0,0.0
18466,A00016905,V01,A00016905-V01,0.5,Maxi,3,3,Yearly,No,Retired,66210,No,68,0,F,,33,0,11.0,1124,60,Gasoline,PEUGEOT,106,11,8,164,Tourism,9700,835,0,0.0
18467,A00016906,V01,A00016906-V01,0.5,Maxi,22,2,Monthly,No,WorkPrivate,75120,No,43,0,M,,23,0,2.0,1598,105,Gasoline,OPEL,MERIVA,5,2,181,Tourism,15920,1300,0,0.0
18468,A00016907,V01,A00016907-V01,0.5,Median1,22,2,Monthly,No,WorkPrivate,30189,Yes,49,50,M,F,27,23,7.0,2982,166,Diesel,TOYOTA,LAND CRUISER,8,6,170,Tourism,45100,2020,0,0.0
18469,A00016907,V02,A00016907-V02,0.5,Median1,6,3,Monthly,No,WorkPrivate,30189,Yes,49,50,M,F,27,23,11.0,1998,164,Gasoline,MERCEDES BENZ,CLK,11,9,223,Tourism,34800,1290,0,0.0
18470,A00016908,V01,A00016908-V01,0.72,Median2,6,1,Biannual,No,Professional,78551,No,56,0,M,,38,0,6.0,1587,109,Gasoline,CITROEN,C3,9,3,193,Tourism,17550,1133,0,0.0
18471,A00016909,V01,A00016909-V01,0.5,Maxi,5,2,Monthly,No,WorkPrivate,79202,Yes,46,45,M,F,26,26,9.0,1461,66,Diesel,RENAULT,CLIO,10,8,163,Tourism,13050,960,0,0.0
18472,A00016910,V01,A00016910-V01,0.5,Maxi,25,3,Biannual,No,WorkPrivate,07231,Yes,52,54,F,M,33,35,7.0,1560,109,Diesel,CITROEN,C4,7,3,192,Tourism,22300,1280,0,0.0
18473,A00016911,V01,A00016911-V01,0.72,Mini,3,3,Yearly,No,Professional,48095,No,25,0,M,,7,0,15.0,1905,71,Diesel,CITROEN,ZX,20,14,167,Tourism,16084,1035,0,0.0
18474,A00016912,V01,A00016912-V01,0.68,Maxi,1,1,Monthly,No,WorkPrivate,36044,No,32,0,F,,14,0,4.0,1298,87,Gasoline,TOYOTA,YARIS,6,4,170,Tourism,14100,1010,0,0.0
18475,A00016913,V01,A00016913-V01,0.5,Median2,18,7,Yearly,No,WorkPrivate,85088,No,51,0,M,,32,0,18.0,1390,60,Gasoline,RENAULT,SUPERCINQ,19,15,158,Tourism,8705,715,0,0.0
18476,A00016914,V01,A00016914-V01,0.5,Mini,5,2,Monthly,No,WorkPrivate,62766,No,45,0,M,,27,0,13.0,1761,111,Gasoline,CITROEN,XANTIA,14,13,189,Tourism,18371,1372,0,0.0
18477,A00016915,V01,A00016915-V01,0.55,Maxi,2,2,Monthly,No,WorkPrivate,33003,No,33,0,F,,15,0,2.0,1870,131,Diesel,RENAULT,SCENIC,2,2,195,Tourism,25500,1503,0,0.0
18478,A00016916,V01,A00016916-V01,0.5,Maxi,5,1,Yearly,No,Retired,22360,No,70,0,F,,52,0,5.0,1991,109,Diesel,MERCEDES BENZ,A180,7,1,186,Tourism,23000,1320,0,0.0
18479,A00016917,V01,A00016917-V01,0.95,Maxi,2,1,Biannual,No,WorkPrivate,31557,Yes,34,33,M,F,15,3,5.0,1998,157,Gasoline,DODGE,CALIBER,5,3,200,Tourism,21900,1360,0,0.0
18480,A00016918,V01,A00016918-V01,0.5,Median1,22,6,Yearly,No,Retired,01304,No,75,0,F,,49,0,12.0,1360,75,Gasoline,PEUGEOT,106,14,8,175,Tourism,10850,835,0,0.0
18481,A00016919,V01,A00016919-V01,0.5,Maxi,16,6,Biannual,No,Retired,87085,Yes,78,76,M,F,54,45,6.0,1587,109,Gasoline,CITROEN,C4,7,3,194,Tourism,22550,1200,0,0.0
18482,A00016920,V01,A00016920-V01,0.5,Maxi,18,2,Biannual,No,Professional,24157,No,56,0,F,,38,0,9.0,1870,102,Diesel,RENAULT,SCENIC,11,10,174,Tourism,20124,1290,0,0.0
18483,A00016921,V01,A00016921-V01,0.5,Maxi,3,3,Monthly,No,WorkPrivate,28380,No,63,0,M,,45,0,5.0,1997,120,Diesel,CITROEN,C8,5,2,180,Tourism,33700,1736,0,0.0
18484,A00016922,V01,A00016922-V01,0.5,Maxi,1,1,Yearly,No,Professional,06088,No,38,0,M,,19,0,5.0,1461,58,Diesel,RENAULT,KANGOO,7,6,137,Commercial,15189,1660,0,0.0
18485,A00016923,V01,A00016923-V01,0.5,Maxi,1,1,Yearly,No,Retired,34024,No,66,0,M,,48,0,12.0,1951,131,Diesel,BMW,320,13,10,207,Tourism,31862,1450,0,0.0
18486,A00016924,V01,A00016924-V01,0.51,Median2,3,1,Monthly,No,WorkPrivate,06152,Yes,33,33,F,M,14,8,6.0,1390,75,Gasoline,DACIA,LOGAN,6,3,162,Tourism,7600,1090,0,0.0
18487,A00016925,V01,A00016925-V01,0.54,Mini,2,2,Yearly,No,Retired,25547,No,68,0,M,,34,0,16.0,1905,71,Diesel,PEUGEOT,306,18,15,162,Tourism,14773,1080,0,0.0
18488,A00016926,V01,A00016926-V01,0.5,Maxi,5,2,Yearly,No,WorkPrivate,91411,No,43,0,M,,17,0,12.0,1781,150,Gasoline,AUDI,A4,13,12,222,Tourism,28173,1220,0,0.0
18489,A00016927,V01,A00016927-V01,0.5,Median1,1,1,Yearly,No,Professional,13104,No,47,0,M,,29,0,8.0,1598,116,Gasoline,MINI,MINI,10,5,200,Tourism,18600,1125,0,0.0
18490,A00016928,V01,A00016928-V01,0.64,Median1,2,2,Monthly,No,WorkPrivate,77025,No,34,0,M,,14,0,19.0,2445,93,Diesel,RENAULT,MASTER,25,16,112,Commercial,18262,0,0,0.0
18491,A00016929,V01,A00016929-V01,0.5,Maxi,14,2,Yearly,No,Retired,67218,No,69,0,M,,45,0,14.0,1761,90,Gasoline,CITROEN,XSARA,14,13,182,Tourism,14697,1084,0,0.0
18492,A00016930,V01,A00016930-V01,0.57,Median2,6,6,Yearly,No,WorkPrivate,38507,No,29,0,M,,11,0,13.0,1242,86,Gasoline,FIAT,PUNTO,14,13,177,Tourism,10901,910,0,0.0
18493,A00016931,V01,A00016931-V01,0.5,Maxi,7,7,Biannual,No,AllTrips,57146,No,44,0,M,,25,0,7.0,1997,90,Diesel,PEUGEOT,PARTNER,9,7,163,Tourism,18550,1110,0,0.0
18494,A00016932,V01,A00016932-V01,0.5,Maxi,6,5,Biannual,No,WorkPrivate,35352,No,49,0,F,,27,0,5.0,1299,70,Gasoline,FORD,KA,9,7,167,Tourism,10400,890,0,0.0
18495,A00016933,V01,A00016933-V01,0.5,Mini,9,9,Yearly,No,Retired,79329,Yes,78,54,M,F,60,19,17.0,4973,320,Gasoline,MERCEDES BENZ,S500,18,16,250,Tourism,100998,2080,0,0.0
18496,A00016934,V01,A00016934-V01,0.68,Maxi,7,2,Biannual,No,WorkPrivate,42184,Yes,47,42,M,F,29,7,2.0,1390,75,Gasoline,DACIA,SANDERO,2,1,161,Tourism,9890,1036,0,0.0
18497,A00016935,V01,A00016935-V01,0.5,Median1,21,1,Yearly,No,WorkPrivate,62023,No,54,0,F,,34,0,25.0,1360,60,Gasoline,PEUGEOT,205,28,24,155,Tourism,9651,801,0,0.0
18498,A00016935,V02,A00016935-V02,0.5,Median1,3,3,Yearly,No,WorkPrivate,62023,Yes,53,54,M,F,32,34,14.0,1870,64,Diesel,RENAULT,KANGOO,14,13,145,Tourism,13721,1110,0,0.0
18499,A00016936,V01,A00016936-V01,0.5,Maxi,4,2,Monthly,No,WorkPrivate,62907,Yes,53,53,F,M,34,33,5.0,1461,106,Diesel,RENAULT,SCENIC,6,5,178,Tourism,25600,1365,0,0.0
18500,A00016937,V01,A00016937-V01,0.5,Maxi,25,5,Yearly,No,Retired,59459,No,76,0,F,,58,0,6.0,1360,75,Gasoline,PEUGEOT,206,9,6,170,Tourism,15000,950,0,0.0
18501,A00016938,V01,A00016938-V01,0.5,Maxi,26,5,Biannual,No,WorkPrivate,16236,No,50,0,M,,31,0,5.0,2148,109,Diesel,MERCEDES BENZ,VITO,8,5,157,Commercial,24004,0,0,0.0
18502,A00016939,V01,A00016939-V01,0.5,Maxi,8,2,Yearly,No,WorkPrivate,17318,No,34,0,M,,16,0,11.0,1997,90,Diesel,PEUGEOT,306,12,10,180,Tourism,18035,1155,0,0.0
18503,A00016940,V01,A00016940-V01,0.5,Mini,18,9,Yearly,No,WorkPrivate,24322,No,42,0,M,,24,0,29.0,1647,74,Gasoline,RENAULT,FUEGO,29,26,163,Tourism,11007,1010,0,0.0
18504,A00016940,V02,A00016940-V02,0.5,Mini,5,5,Yearly,No,WorkPrivate,24322,No,42,0,M,,24,0,34.0,3320,77,Diesel,SAVIEM,SG2,43,28,90,Commercial,13218,0,0,0.0
18505,A00016940,V03,A00016940-V03,0.5,Maxi,1,1,Yearly,No,WorkPrivate,24322,No,42,0,M,,24,0,9.0,2664,125,Diesel,NISSAN,TERRANO 2,13,11,155,Tourism,25459,1745,0,0.0
18506,A00016941,V01,A00016941-V01,0.51,Median2,6,2,Yearly,No,WorkPrivate,92012,No,39,0,F,,12,0,17.0,903,41,Gasoline,SEAT,MARBELLA,19,17,135,Tourism,6388,1150,0,0.0
18507,A00016942,V01,A00016942-V01,0.54,Maxi,7,1,Monthly,No,WorkPrivate,83116,No,33,0,M,,12,0,2.0,1242,60,Gasoline,FORD,FIESTA,3,1,152,Tourism,12250,966,0,0.0
18508,A00016942,V02,A00016942-V02,0.54,Maxi,6,1,Monthly,No,WorkPrivate,83116,Yes,31,33,F,M,12,12,6.0,1390,75,Gasoline,SEAT,IBIZA,9,8,174,Tourism,10865,1034,0,0.0
18509,A00016943,V01,A00016943-V01,0.5,Maxi,1,1,Yearly,No,Retired,90093,No,71,0,M,,52,0,10.0,1998,136,Gasoline,CITROEN,C5,10,7,202,Tourism,27150,1340,0,0.0
18510,A00016943,V02,A00016943-V02,0.5,Maxi,1,1,Yearly,Yes,Retired,90093,Yes,71,76,M,F,52,36,11.0,1360,75,Gasoline,PEUGEOT,206,13,8,170,Tourism,14300,950,0,0.0
18511,A00016944,V01,A00016944-V01,0.5,Maxi,6,6,Monthly,No,WorkPrivate,35288,No,42,0,M,,24,0,8.0,1997,90,Diesel,PEUGEOT,307,10,7,179,Tourism,18100,1243,0,0.0
18512,A00016945,V01,A00016945-V01,0.5,Maxi,29,8,Monthly,No,Retired,62826,No,82,0,M,,50,0,8.0,1149,75,Gasoline,RENAULT,CLIO,10,8,170,Tourism,11250,910,0,0.0
18513,A00016946,V01,A00016946-V01,0.5,Maxi,9,5,Yearly,No,WorkPrivate,06088,No,60,0,M,,40,0,6.0,1398,70,Diesel,PEUGEOT,307,10,7,160,Tourism,17350,1196,0,0.0
18514,A00016947,V01,A00016947-V01,0.5,Maxi,12,12,Yearly,No,Retired,91434,Yes,81,81,F,F,53,53,12.0,1390,75,Gasoline,RENAULT,CLIO,13,11,170,Tourism,11419,950,0,0.0
18515,A00016948,V01,A00016948-V01,0.5,Maxi,22,1,Yearly,No,WorkPrivate,12145,No,43,0,M,,25,0,3.0,1560,90,Diesel,PEUGEOT,207,5,2,182,Tourism,18750,1205,0,0.0
18516,A00016949,V01,A00016949-V01,0.5,Median1,2,2,Monthly,No,WorkPrivate,76520,No,59,0,F,,40,0,18.0,1905,71,Diesel,CITROEN,ZX,19,13,167,Commercial,13661,0,0,0.0
18517,A00016950,V01,A00016950-V01,0.72,Maxi,4,1,Biannual,No,WorkPrivate,73007,No,28,0,F,,10,0,4.0,1422,70,Diesel,SEAT,CORDOBA,6,3,166,Tourism,14180,1106,0,0.0
18518,A00016951,V01,A00016951-V01,0.5,Maxi,7,4,Yearly,No,Retired,62464,Yes,61,63,M,F,40,43,9.0,1324,63,Gasoline,MAZDA,DEMIO,13,8,151,Tourism,11060,995,0,0.0
18519,A00016952,V01,A00016952-V01,0.54,Median1,6,1,Biannual,No,WorkPrivate,88349,No,33,0,F,,15,0,10.0,1461,66,Diesel,RENAULT,CLIO,10,8,163,Tourism,13050,960,0,0.0
18520,A00016953,V01,A00016953-V01,0.5,Maxi,11,1,Yearly,No,WorkPrivate,77219,No,54,0,F,,35,0,1.0,1560,93,Diesel,PEUGEOT,207,1,1,182,Tourism,20000,1247,0,0.0
18521,A00016954,V01,A00016954-V01,0.5,Median2,26,5,Yearly,No,WorkPrivate,56239,Yes,53,27,F,M,34,8,14.0,1149,59,Gasoline,RENAULT,TWINGO,15,12,152,Tourism,9620,823,0,0.0
18522,A00016954,V02,A00016954-V02,0.5,Median2,10,8,Yearly,No,WorkPrivate,56239,Yes,53,30,F,F,34,12,18.0,1237,55,Gasoline,RENAULT,TWINGO,18,16,150,Tourism,8614,790,0,0.0
18523,A00016955,V01,A00016955-V01,0.64,Median2,6,2,Monthly,No,WorkPrivate,33011,No,31,0,M,,12,0,12.0,1994,218,Gasoline,SUBARU,IMPREZA,13,11,235,Tourism,23615,1247,1,1031.79
18524,A00016956,V01,A00016956-V01,0.5,Maxi,36,3,Biannual,No,Retired,71076,Yes,76,54,M,F,56,34,3.0,1560,109,Diesel,PEUGEOT,308,4,3,191,Tourism,27150,1322,0,0.0
18525,A00016957,V01,A00016957-V01,0.5,Mini,16,9,Monthly,No,WorkPrivate,32452,Yes,65,31,M,F,41,13,28.0,602,29,Gasoline,CITROEN,2CV 6,41,30,115,Tourism,3299,560,0,0.0
18526,A00016958,V01,A00016958-V01,0.5,Maxi,2,2,Monthly,No,WorkPrivate,51071,No,47,0,F,,29,0,13.0,1124,60,Gasoline,CITROEN,SAXO,15,11,162,Tourism,8919,805,0,0.0
18527,A00016959,V01,A00016959-V01,0.5,Maxi,8,2,Yearly,No,WorkPrivate,77199,Yes,35,39,F,M,17,20,8.0,1527,58,Diesel,PEUGEOT,106,13,10,158,Tourism,10748,895,0,0.0
18528,A00016960,V01,A00016960-V01,0.5,Maxi,31,12,Biannual,No,WorkPrivate,37208,Yes,62,34,F,F,42,15,12.0,1998,130,Gasoline,TOYOTA,RAV4,13,11,170,Tourism,19208,1210,0,0.0
18529,A00016961,V01,A00016961-V01,0.5,Maxi,5,5,Biannual,No,WorkPrivate,03252,Yes,55,52,M,F,34,32,11.0,1753,90,Diesel,FORD,FOCUS,12,9,184,Tourism,18320,1277,0,0.0
18530,A00016962,V01,A00016962-V01,0.5,Maxi,1,1,Quarterly,No,WorkPrivate,85214,Yes,58,22,F,F,25,4,1.0,1598,105,Diesel,VOLKSWAGEN,GOLF,2,1,189,Tourism,23990,1243,0,0.0
18531,A00016963,V01,A00016963-V01,0.5,Maxi,12,3,Biannual,No,Retired,56165,No,72,0,F,,49,0,13.0,1761,90,Gasoline,CITROEN,XSARA,13,11,182,Tourism,14788,1084,0,0.0
18532,A00016964,V01,A00016964-V01,0.5,Maxi,9,2,Biannual,No,WorkPrivate,95491,Yes,54,53,F,M,27,34,8.0,1997,109,Diesel,PEUGEOT,307,9,7,183,Tourism,22000,1260,1,2572.77
18533,A00016964,V02,A00016964-V02,0.5,Maxi,9,1,Biannual,No,WorkPrivate,95491,Yes,53,54,M,F,34,27,1.0,998,68,Gasoline,CITROEN,C1,3,1,157,Tourism,10650,805,0,0.0
18534,A00016965,V01,A00016965-V01,0.6,Maxi,14,2,Quarterly,No,WorkPrivate,24063,No,38,0,M,,14,0,7.0,1461,66,Diesel,RENAULT,CLIO,10,8,163,Tourism,13050,960,0,0.0
18535,A00016966,V01,A00016966-V01,0.5,Maxi,9,4,Yearly,No,Retired,64205,No,66,0,M,,48,0,7.0,1997,111,Diesel,CITROEN,C8,9,5,174,Tourism,30600,1710,0,0.0
18536,A00016967,V01,A00016967-V01,0.5,Maxi,27,5,Yearly,No,WorkPrivate,87049,No,76,0,F,,39,0,6.0,1461,82,Diesel,RENAULT,MODUS,7,6,168,Tourism,16500,1185,0,0.0
18537,A00016968,V01,A00016968-V01,0.5,Maxi,9,1,Biannual,No,WorkPrivate,93005,No,52,0,M,,32,0,5.0,1461,86,Diesel,RENAULT,MEGANE,6,4,174,Tourism,19250,1195,0,0.0
18538,A00016969,V01,A00016969-V01,0.5,Maxi,26,3,Yearly,No,WorkPrivate,85019,No,50,0,F,,31,0,4.0,1560,109,Diesel,PEUGEOT,308,4,3,191,Tourism,21750,1322,0,0.0
18539,A00016970,V01,A00016970-V01,0.5,Maxi,4,2,Monthly,No,WorkPrivate,11145,No,52,0,F,,34,0,4.0,1108,55,Gasoline,FIAT,PANDA,8,5,150,Tourism,9145,840,0,0.0
18540,A00016971,V01,A00016971-V01,0.5,Maxi,16,1,Yearly,No,Retired,03310,No,77,0,F,,45,0,5.0,1240,66,Gasoline,NISSAN,MICRA,8,3,154,Tourism,11100,980,0,0.0
18541,A00016972,V01,A00016972-V01,0.5,Maxi,11,3,Biannual,No,Retired,42069,Yes,68,69,M,F,47,41,10.0,1598,111,Gasoline,RENAULT,SCENIC,12,10,180,Tourism,20429,1260,0,0.0
18542,A00016973,V01,A00016973-V01,0.5,Maxi,25,4,Yearly,No,Retired,89251,Yes,75,88,F,M,34,61,9.0,1242,60,Gasoline,FIAT,PUNTO,11,11,155,Tourism,10504,875,0,0.0
18543,A00016974,V01,A00016974-V01,0.5,Median2,14,3,Monthly,No,WorkPrivate,92033,No,76,0,M,,52,0,18.0,2799,193,Gasoline,MERCEDES BENZ,E280,18,17,225,Tourism,40704,1490,0,0.0
18544,A00016975,V01,A00016975-V01,0.5,Maxi,25,1,Biannual,Yes,Retired,65440,No,65,0,F,,41,0,5.0,998,68,Gasoline,PEUGEOT,107,6,1,157,Tourism,9450,790,0,0.0
18545,A00016976,V01,A00016976-V01,0.5,Maxi,10,3,Monthly,No,WorkPrivate,69034,Yes,51,50,M,F,32,32,10.0,1749,117,Gasoline,PEUGEOT,406,11,8,197,Tourism,18600,1315,0,0.0
18546,A00016977,V01,A00016977-V01,0.5,Maxi,1,1,Yearly,No,Retired,78517,No,61,0,M,,43,0,4.0,1896,105,Diesel,AUDI,A3,8,2,187,Tourism,27010,1295,1,1398.8799999999999
18547,A00016978,V01,A00016978-V01,0.5,Maxi,5,5,Yearly,No,WorkPrivate,91103,No,50,0,M,,32,0,11.0,1997,90,Diesel,CITROEN,XSARA,12,6,175,Tourism,20750,1320,0,0.0
18548,A00016979,V01,A00016979-V01,0.55,Median2,2,2,Biannual,No,WorkPrivate,68278,Yes,50,20,M,F,31,2,11.0,1868,70,Diesel,PEUGEOT,206,13,9,161,Tourism,12290,1010,0,0.0
18549,A00016980,V01,A00016980-V01,0.5,Maxi,14,1,Yearly,No,Retired,19272,No,73,0,M,,45,0,2.0,1398,68,Diesel,PEUGEOT,207,5,4,166,Tourism,16500,1186,0,0.0
18550,A00016981,V01,A00016981-V01,0.5,Maxi,3,2,Biannual,No,WorkPrivate,16058,Yes,54,21,F,F,35,3,3.0,1461,64,Diesel,RENAULT,TWINGO,4,1,164,Tourism,14250,980,0,0.0
18551,A00016982,V01,A00016982-V01,0.5,Maxi,24,1,Monthly,No,WorkPrivate,92051,No,43,0,F,,24,0,15.0,1390,60,Gasoline,VOLKSWAGEN,POLO,16,13,160,Tourism,11312,910,0,0.0
18552,A00016983,V01,A00016983-V01,0.5,Maxi,4,1,Monthly,No,WorkPrivate,38363,Yes,48,24,F,M,27,4,9.0,1997,90,Diesel,CITROEN,BERLINGO,11,9,163,Tourism,15700,1110,0,0.0
